0, 0, 3.5906978109818, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
4.0108961308403, 3.5689746560628, 3.3202993674945, 3.6154660669136, 3.6978264481965
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
3.1731986870423, 2.9230043598352, 2.4555767629553, 2.3821998233613, 2.4405089490149
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
3.6040537160786, 3.4348100902315, 3.264456455965, 3.4531903688819, 3.3083451272725
4.1079082867738, 4.1916526423751, 3.9855863291923, 3.9328372985645, 3.9482283226239
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
3.322736922026, 3.0610986697321, 2.9696260832009, 3.0354473788958, 3.1157637642342
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
3.7192433213932, 3.7136609215066, 3.7189288974413, 3.6349680342956, 3.7110931221714
3.9632357135645, 3.8544416583127, 3.8209812136517, 3.7894961346132, 3.7691800045241
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
7.6506549995869, 7.6021863080676, 7.3540340119404, 7.4494431118811, 7.1683865317389
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
8.6648924042899, 8.3696951679441, 8.0096407065156, 7.9040418386534, 8.1051847934167
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
8.975886631689, 8.9843285780659, 8.7838037767564, 8.5847256880903, 8.4254491433867
10.639828857558, 10.136561673885, 10.062940662262, 9.5145806812257, 9.5269320058809
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
10.559743673941, 9.0765049483758, 6.8585887753654, 7.7238607350966, 8.5332378851669
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
10.163290806979, 9.2496085988822, 10.579193797027, 10.440109982928, 10.308919572857
6.8137953247856, 7.7770821900342, 9.8026594339132, 8.2549634822853, 5.588398905578
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
