0.23176149840996, 0.14397615194135, 0.15316025710743, 0.15027039202331, 0.14093496520803
0.79647382192879, 0.81435604777247, 0.81186458715247, 0.98124991592626, 1.1513995564827
0.49733416884823, 0.99155238693308, 0.89669813119095, 1.1736236976245, 0.95207165645711
1.0031452314432, 1.152465885591, 1.2595030033195, 1.5173803260557, 1.5074985407045
0.6471246135898, 0.361169127875, 0.57139080708057, 0.3634644411375, 0.40217956452564
0.00625, 0.13588581249611, 0, 0, 0
1.2393499029331, 1.5177057434935, 1.2507481394464, 1.244843873735, 1.2772544925468
1.5454491502154, 1.6599126389067, 1.6901824558586, 1.776593808795, 1.5837683443238
0.12312677645552, 0.084880965371668, 0.063047388702939, 0.1119282161551, 0.10899779983776
0.066860408666696, 0.13842102523711, 0.082868493365308, 0.26196987073571, 0.2447094157591
0, 0, 0, 0, 0
0.027928128705372, 0, 0.021955812973474, 0.21228847547924, 0
1.0440468574739, 0.60031604008717, 0.66226031819035, 0.64821812921161, 0.68737567932968
0.079702338902671, 0.2369079424683, 0.078356975057405, 0.082210671101318, 0.040212231474771
1.6148697597189, 1.5519310400438, 1.5530471899599, 1.4031305353572, 1.4614218109262
1.5218029075216, 1.6888670732096, 1.7447028586884, 1.7623791565015, 1.6910600704334
0.16612075978956, 0.14403634328947, 0.12100293315721, 0.11676262349059, 0.11340805457762
0.16994783895957, 0.14122561845869, 0.13832842029855, 0.096474974615829, 0.13198326993261
0.0351429656625, 0.10572174289454, 0.3662556596399, 0.19080477133918, 0.10582557979037
0.099565804940815, 0.096601114480655, 0.14493737437579, 0.099022112982796, 0.22796532359466
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0.032354870824479, 0.42692888181519, 0.23814405156951, 0.1044158015104, 0.38379126676115
0.02725, 0, 0.65296043169659, 0.025, 0.037993342855568
0.32789543392927, 0.21932948368529, 0.18049053723412, 0.195361482241, 0.18431405451992
0.15357866271453, 0.065257442013834, 0.14279290291412, 0.11755883665627, 0.15599738424241
0, 0.19351781222177, 0.19988441236409, 0, 0
0.45730544812427, 0.50610114125685, 0.48111734444017, 0.456526979127, 0.60770448682092
1.1726777636659, 0.67253860830419, 0.61043733950755, 0.36538247522379, 0.54256612781073
0.056060782741254, 0, 0.02756640625, 0, 0
1.5729611678482, 1.5714183310671, 1.4838751342683, 1.5867462602826, 1.3608081695048
1.6450154076205, 1.3375909037894, 1.6088197003208, 1.3799080230017, 1.6436805413317
0.072047060786534, 0.11371935435112, 0.10404863204179, 0.10170953121395, 0.13084516440163
0.073154329042556, 0.025495888772516, 0.14355008899767, 0.0140625, 0.025503326833463
0.052134731109702, 0.057682524445079, 0.13348318097098, 0.024038071642304, 0.026277593902248
0.070956934563934, 0.017301196854303, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0.18159795572499, 0.03765625, 0.11673377573592, 0.072053304617453, 0
0, 0, 0, 0, 0
0, 0.044086244016225, 0, 0.015355327133954, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0.13084340294271, 0.067889301446214, 0.28416938026055, 0.20856272163481, 0.00625
0, 0, 0, 0, 0
0.090194134440694, 0, 0, 0, 0
0, 0, 0, 0, 0
0.10662021134431, 0.17191962907749, 0.17068304286484, 0.12199329641442, 0.24300775386324
0.19103598811909, 0.093039884136975, 0.075340907507045, 0.046588340339874, 0.1440838731619
0, 0.054915932084417, 0.074807796318863, 0, 0
0.40042674220592, 0.21396202273967, 0.28692141739068, 0.62545328718483, 0.30232061902061
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0.28563934284351, 0.33244066772249, 0.37932393329094, 0.23380524552189, 0.64034423422899
0.45835099447492, 0, 0.58089992749302, 0.3154777505492, 0.059139153996185
0.41794064218897, 0.12911791564463, 0.1658963858471, 0.30098785675513, 0.23892036955069
0.042578125, 0, 0, 0, 0
0, 0, 0, 0, 0
