1.5323
2.5206
4.742
4.0905
3.5567
0.5711
0.5572
4.5846
0.5479
2.5693
0.9056
1.046
0.9455
0.7038
0.5277
1.7231
0.5549
2.2469
0.7951
0.8984
1.0464
2.0973
0.6348
2.6195
3.8098
1.4289
0.7595
1.5087
2.1352
2.0625
0.8268
3.088
1.1384
4.5136
2.8369
2.5449
3.3988
0.7334
1.0783
1.6916
0.7326
3.1539
0.6032
2.3459
0.7697
1.2465
2.2488
4.6537
1.2154
3.6375
4.0179
0.9893
0.5652
0.6556
3.5754
1.1267
1.3176
2.1647
1.2373
1.8497
0.5337
0.7937
2.4972
0.9805
1.061
0.5635
1.2231
0.5599
4.4121
3.7344
0.6088
0.8279
0.7316
2.4619
0.9088
4.3268
1.1783
0.7407
0.688
3.7089
1.8012
0.5496
4.134
0.8336
2.7014
0.5656
2.6747
0.6083
1.3236
0.6813
0.5016
3.3477
1.8231
2.4309
3.033
0.916
4.5475
1.2464
1.2712
4.0074
0.8482
0.5069
2.073
0.9889
3.1555
1.6702
1.3029
1.6312
2.57
0.8383
0.6841
0.7568
0.5664
0.7962
2.7925
2.0128
1.5093
0.5665
2.5263
4.0308
2.2952
2.318
1.2617
4.3724
0.8378
3.196
2.753
3.0431
0.5672
0.5709
0.9889
2.5555
1.7181
0.9573
1.7688
2.023
1.9312
4.3937
1.3231
4.455
1.0444
2.238
3.6384
2.0345
2.8914
0.7922
0.5393
2.3367
2.0203
0.6625
0.9208
3.7747
0.5159
1.4235
0.8798
0.6136
1.1966
3.414
0.5183
0.878
1.9153
2.0836
0.6614
4.0102
2.4493
2.4387
2.4853
0.5203
2.6354
0.5081
2.9605
0.588
1.648
3.2675
1.025
3.3043
1.9143
3.13
1.3516
1.5908
1.6404
1.8024
0.5848
0.9862
1.3205
1.0562
2.0319
0.6479
0.959
1.0766
0.8671
2.3263
0.5202
1.9606
1.1421
0.5206
1.1903
0.6538
4.2299
3.9605
