4.8629
3.2207
3.3221
0.5
2.7201
2.2271
3.7852
3.6654
0.5
0.5
5.0119
0.5
0.5
4.8583
4.3349
3.0595
1.3188
0.5378
1.0037
2.9111
3.8198
0.5
0.5
0.5
0.5
0.5
0.5
3.4405
3.2377
4.3077
0.5
3.0435
4.4685
0.5
0.5
4.3765
4.5541
2.4887
0.9419
2.2331
4.3572
3.0008
0.5
2.3381
2.5605
3.863
2.8198
4.414
4.3325
0.5
4.302
3.4868
2.3937
0.5
4.4389
4.4318
0.5
1.584
4.3494
0.5
3.8993
0.5
3.5585
3.7401
0.5
4.8252
3.2354
0.5
0.5
0.5
1.9449
0.5
0.5
1.6287
4.0893
0.5
4.4062
0.5
0.5
0.5
0.5
3.0832
4.9515
0.5
0.5
4.6835
0.5
0.5
0.5
0.5
0.5
1.0684
1.6386
0.5
3.4056
5.0258
4.1889
4.3672
4.287
1.4459
2.8474
4.4093
5.0847
0.5
1.6985
3.9163
1.7742
0.5
4.7998
3.4576
2.9029
2.9483
0.5
4.569
4.3534
0.5
0.5
0.5
4.7007
0.5
3.0044
0.5
0.5
1.062
0.5
4.6064
0.5
2.412
4.2644
0.5
0.5
3.0645
4.5151
2.9862
0.5
4.6996
1.3498
3.6224
1.9557
0.5
4.3983
1.8361
0.5
2.1875
4.5496
4.3606
3.3114
0.5
0.5
0.5
4.4826
0.5
3.1997
3.6497
2.8625
0.5
4.7487
0.5
0.5
0.5
0.5
4.3301
4.4658
0.5
3.5534
4.451
0.5
0.5
4.5639
3.3501
2.9775
3.0198
0.5
0.5
0.5
0.5
0.5
4.3353
4.4419
0.5
4.7479
0.5
4.8273
0.5
3.5466
0.5
4.2953
4.2949
4.0181
0.5
3.3932
0.5
3.3188
0.5
3.275
4.4034
4.3043
4.6896
4.2771
3.2302
