0.2329
0.2292
0.4613
0.2156
0.2798
0.9551
0.2604
0.373
0.9735
0.8266
0.3403
0.1984
0.5653
0.8964
0.4735
0.2117
0.1587
0.2958
0.3469
0.2907
0.336
0.8738
0.3535
0.2768
0.3938
0.1878
0.1804
0.1717
0.8375
0.3033
0.8551
0.2196
0.2687
0.8746
0.6153
0.5159
0.8563
0.3139
0.4478
0.2675
0.2912
0.1768
0.653
0.5435
0.7647
0.9491
0.4873
0.7589
0.5736
0.3532
0.7962
0.8896
0.2504
0.3627
0.3715
0.3982
0.2572
0.7033
0.2897
0.2864
0.2605
0.2869
0.4458
0.6645
0.3543
0.4981
0.4335
0.6009
0.9976
0.3303
0.8233
0.2597
0.3687
0.3805
0.6221
0.2078
0.9721
0.9319
0.4486
0.8447
0.8799
0.2076
0.3293
0.471
0.8239
0.5411
0.2512
0.3103
0.3467
0.865
0.6191
0.3599
0.4431
0.2291
0.3418
0.4385
0.5235
0.3617
0.3348
0.2685
